0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
Date,Campaign Domain,Total Sessions,Mobile Sessions,Desktop Sessions,Mobile Sessions %,Distinct IPs,Distinct Mobile IPs,Distinct Desktop IPs,Distinct Mobile IPs %,Searches,Clicks,Estimated Gross Revenue,Revenue Per Session,Revenue Per Search,Revenue Per IP,Revenue Per Click,Clicks Per Session %
2023-10-01,aprende-ingles-ec-ace.fyi,42,29,13,69.05,14,10,4,71.43,0,0,0,0,0,0,0,0
2023-10-01,aprende-ingles-en-linea.world,10,3,7,30,8,3,5,37.5,0,0,0,0,0,0,0,0
2023-10-01,aprender-ingles-gratis.xyz,34,14,20,41.18,26,12,15,46.15,21,9,0.58,0.02,0.03,0.02,0.06,26.47
2023-10-01,ar-coches-usados-ace.zone,13,4,9,30.77,13,4,9,30.77,0,0,0,0,0,0,0,0
2023-10-01,ar-codificacion-ace.fyi,22,1,21,4.55,12,1,11,8.33,0,0,0,0,0,0,0,0
2023-10-01,ar-cyber-monday-electro-ace.fyi,33,10,23,30.3,19,8,14,42.11,0,0,0,0,0,0,0,0
2023-10-01,ar-ordenador-portatil-ace.fyi,21,9,12,42.86,10,7,3,70,0,0,0,0,0,0,0,0
2023-10-01,ar-tarjetas-de-credito-ace.fyi,22,4,18,18.18,9,4,7,44.44,0,0,0,0,0,0,0,0
2023-10-01,ar-trabajos-ace.zone,14,3,11,21.43,14,3,11,21.43,0,0,0,0,0,0,0,0
2023-10-01,ar-trabajos-pro.zone,14,3,11,21.43,13,3,10,23.08,0,0,0,0,0,0,0,0
2023-10-01,ar-universidades-aid.fyi,457,421,36,92.12,344,326,20,94.77,513,359,16.37,0.04,0.03,0.05,0.05,78.56
2023-10-01,ar-viaje-ace.fyi,32,2,30,6.25,20,2,18,10,0,0,0,0,0,0,0,0
2023-10-01,argentina-bolsos-aid.fyi,2160,2141,19,99.12,1887,1877,10,99.47,2281,1104,13.61,0.01,0.01,0.01,0.01,51.11
2023-10-01,argentina-calefaccion-del-hogar-ace.fyi,24,10,14,41.67,16,8,10,50,0,0,0,0,0,0,0,0
2023-10-01,argentina-colchones-aid.fyi,820,805,15,98.17,734,728,6,99.18,640,306,6.54,0.01,0.01,0.01,0.02,37.32
2023-10-01,argentina-cursos-de-marketing-digital-benefit.fyi,22,1,21,4.55,12,1,11,8.33,0,0,0,0,0,0,0,0
2023-10-01,argentina-televisores-help.fyi,25,4,21,16,15,4,11,26.67,0,0,0,0,0,0,0,0
2023-10-01,au-credit-card-aid.fyi,20,4,16,20,9,2,7,22.22,0,0,0,0,0,0,0,0
2023-10-01,au-grants-ace.fyi,22,4,18,18.18,10,2,8,20,0,0,0,0,0,0,0,0
2023-10-01,australia-cheap-airline-tickets-aid.fyi,17,6,11,35.29,8,6,2,75,0,0,0,0,0,0,0,0
2023-10-01,auto-insurance-us-span-aid.fyi,22,3,19,13.64,12,3,10,25,0,0,0,0,0,0,0,0
2023-10-01,autos-sin-enganche-latam-xyz-efa.info,3604,3582,22,99.39,3331,3316,18,99.55,3046,1586,193.74,0.05,0.06,0.06,0.12,44.01
2023-10-01,autos-usados-argentina.xyz,11,2,9,18.18,11,2,9,18.18,0,0,0,0,0,0,0,0
2023-10-01,autos-usados-co-ace.fyi,15,1,14,6.67,6,1,5,16.67,0,0,0,0,0,0,0,0
2023-10-01,autos-usados-ecuador.xyz,7,2,5,28.57,7,2,5,28.57,0,0,0,0,0,0,0,0
2023-10-01,autos-usados-panama.xyz,41,27,14,65.85,37,25,12,67.57,17,7,0.14,0,0.01,0,0.02,17.07
2023-10-01,autos-usados-pe-ace.fyi,50,27,23,54,19,5,14,26.32,0,0,0,0,0,0,0,0
2023-10-01,autos-usados-peru.xyz,11,1,10,9.09,7,1,7,14.29,0,0,0,0,0,0,0,0
2023-10-01,autos-usados-republica-dominicana.xyz,10,1,9,10,6,1,6,16.67,0,0,0,0,0,0,0,0
2023-10-01,autos-usados-sv-ace.fyi,25,2,23,8,16,2,14,12.5,0,0,0,0,0,0,0,0
2023-10-01,autos-usados-uruguay.xyz,8,1,7,12.5,7,1,6,14.29,0,0,0,0,0,0,0,0
2023-10-01,bad-credit-credit-card-intl.xyz,12,3,9,25,10,3,7,30,5,4,0.48,0.04,0.1,0.05,0.12,33.33
2023-10-01,bad-credit-loans-albania-intl.xyz,13,1,12,7.69,10,1,9,10,0,0,0,0,0,0,0,0
2023-10-01,bad-credit-loans-bosnia-intl.xyz,123,108,15,87.8,110,95,15,86.36,158,86,5.28,0.04,0.03,0.05,0.06,69.92
2023-10-01,bad-credit-loans-bulgaria-intl.xyz,17,1,16,5.88,11,1,10,9.09,0,0,0,0,0,0,0,0
2023-10-01,bad-credit-loans-canada-intl.xyz,6,0,6,0,6,0,6,0,0,0,0,0,0,0,0,0
2023-10-01,bad-credit-loans-estonia-intl.xyz,10,1,9,10,6,1,5,16.67,1,0,0,0,0,0,0,0
2023-10-01,bad-credit-loans-ethiopia-intl.xyz,213,211,2,99.06,173,171,2,98.84,180,136,3.82,0.02,0.02,0.02,0.03,63.85
2023-10-01,bad-credit-loans-hong-kong-intl.xyz,106,73,33,68.87,81,69,12,85.19,105,44,111.96,1.06,1.07,1.38,2.54,41.51
2023-10-01,bad-credit-loans-hungary-intl.xyz,15,1,14,6.67,12,1,11,8.33,0,0,0,0,0,0,0,0
2023-10-01,bad-credit-loans-intl.site,42,13,29,30.95,11,1,10,9.09,0,0,0,0,0,0,0,0
2023-10-01,bad-credit-loans-intl.xyz,3400,3332,68,98,2929,2874,57,98.12,3329,1700,135.5,0.04,0.04,0.05,0.08,50
2023-10-01,bad-credit-loans-kazakhstan-intl.xyz,12,1,11,8.33,10,1,9,10,0,0,0,0,0,0,0,0
2023-10-01,bad-credit-loans-lithuania-intl.xyz,11,4,7,36.36,9,3,6,33.33,3,2,0.58,0.05,0.19,0.06,0.29,18.18
2023-10-01,bad-credit-loans-macedonia-intl.xyz,126,113,13,89.68,112,102,10,91.07,138,57,13.12,0.1,0.1,0.12,0.23,45.24
2023-10-01,bad-credit-loans-serbia-intl.xyz,40,23,17,57.5,33,22,11,66.67,30,14,0.69,0.02,0.02,0.02,0.05,35
2023-10-01,bad-credit-loans-south-africa-intl.xyz,11,1,10,9.09,9,1,8,11.11,0,0,0,0,0,0,0,0
2023-10-01,bad-credit-loans-taiwan-intl.xyz,34,26,8,76.47,31,24,7,77.42,20,9,7.03,0.21,0.35,0.23,0.78,26.47
2023-10-01,bad-credit-loans-uzbekistan-intl.xyz,15,1,14,6.67,8,1,7,12.5,0,0,0,0,0,0,0,0
2023-10-01,bank-account-intl.xyz,38,17,21,44.74,21,5,16,23.81,0,0,0,0,0,0,0,0
2023-10-01,basketball-courts-au-xyz.info,18,0,18,0,12,0,12,0,0,0,0,0,0,0,0,0
2023-10-01,basketball-courts-ca-xyz.world,9,1,8,11.11,9,1,8,11.11,0,0,0,0,0,0,0,0
2023-10-01,basketball-courts-us-xyz.zone,21,0,21,0,11,0,11,0,0,0,0,0,0,0,0,0
2023-10-01,beauty-appliances-jp-ja-xyz.zone,4,0,4,0,2,0,2,0,0,0,0,0,0,0,0,0
2023-10-01,beauty-appliances-xyz.zone,12,0,12,0,10,0,10,0,0,0,0,0,0,0,0,0
2023-10-01,beauty-services-2476542.live,20,3,17,15,17,3,14,17.65,0,0,0,0,0,0,0,0
2023-10-01,becas-de-canada-para-latinos.xyz,372,351,21,94.35,327,309,19,94.5,345,212,11.28,0.03,0.03,0.03,0.05,56.99
2023-10-01,becas-de-espana-para-latinos.xyz,583,558,25,95.71,532,511,21,96.05,578,417,30.58,0.05,0.05,0.06,0.07,71.53
2023-10-01,becas-de-estados-unidos-para-latinos.xyz,89,82,7,92.13,81,74,7,91.36,92,50,3.11,0.03,0.03,0.04,0.06,56.18
2023-10-01,becas-del-gobierno-argentina.xyz,15,2,13,13.33,9,1,9,11.11,0,0,0,0,0,0,0,0
2023-10-01,becas-del-gobierno-bolivia.xyz,779,749,30,96.15,710,683,28,96.2,746,358,19.79,0.03,0.03,0.03,0.06,45.96
2023-10-01,becas-del-gobierno-chile.xyz,542,516,26,95.2,501,478,24,95.41,483,254,38.56,0.07,0.08,0.08,0.15,46.86
2023-10-01,becas-del-gobierno-colombia.xyz,1469,1423,46,96.87,1349,1309,41,97.03,1306,720,60.68,0.04,0.05,0.04,0.08,49.01
2023-10-01,becas-del-gobierno-costa-rica.xyz,39,31,8,79.49,33,28,6,84.85,30,19,2.84,0.07,0.09,0.09,0.15,48.72
2023-10-01,becas-del-gobierno-ecuador.xyz,38,6,32,15.79,12,3,10,25,0,0,0,0,0,0,0,0
2023-10-01,becas-del-gobierno-el-salvador.xyz,10,1,9,10,7,1,7,14.29,0,0,0,0,0,0,0,0
2023-10-01,becas-del-gobierno-guatemala.xyz,10,0,10,0,10,0,10,0,0,0,0,0,0,0,0,0
2023-10-01,becas-del-gobierno-honduras.xyz,59,49,10,83.05,55,47,8,85.45,47,15,0.85,0.01,0.02,0.02,0.06,25.42
2023-10-01,becas-del-gobierno-latam.xyz,796,770,26,96.73,708,683,26,96.47,538,237,22.17,0.03,0.04,0.03,0.09,29.77
2023-10-01,becas-del-gobierno-mexico.xyz,23,13,10,56.52,22,12,10,54.55,6,5,0.38,0.02,0.06,0.02,0.08,21.74
2023-10-01,becas-del-gobierno-nicaragua.xyz,18,1,17,5.56,12,1,12,8.33,0,0,0,0,0,0,0,0
2023-10-01,becas-del-gobierno-panama.xyz,586,577,9,98.46,516,510,8,98.84,795,396,50.36,0.09,0.06,0.1,0.13,67.58
2023-10-01,becas-del-gobierno-paraguay.xyz,14,1,13,7.14,8,1,8,12.5,0,0,0,0,0,0,0,0
2023-10-01,becas-del-gobierno-peru.xyz,422,413,9,97.87,376,368,9,97.87,363,166,13.76,0.03,0.04,0.04,0.08,39.34
2023-10-01,becas-del-gobierno-puerto-rico.xyz,210,194,16,92.38,176,164,13,93.18,190,80,20.87,0.1,0.11,0.12,0.26,38.1
2023-10-01,becas-del-gobierno-republica-dominicana.xyz,139,112,27,80.58,111,100,11,90.09,113,63,2.89,0.02,0.03,0.03,0.05,45.32
2023-10-01,becas-del-gobierno-uruguay.xyz,13,2,11,15.38,10,1,10,10,0,0,0,0,0,0,0,0
2023-10-01,becas-en-australia-latinos-xyz.xyz,373,357,16,95.71,337,326,11,96.74,267,137,10.91,0.03,0.04,0.03,0.08,36.73
2023-10-01,becas-en-espana-xyz-efa.info,478,473,5,98.95,441,437,5,99.09,402,187,24.1,0.05,0.06,0.05,0.13,39.12
2023-10-01,becas-espana-unversidades-xyz.info,11,1,10,9.09,11,1,10,9.09,0,0,0,0,0,0,0,0
2023-10-01,becas-extranjero-xyz-efa.zone,6,1,5,16.67,6,1,5,16.67,2,1,0.04,0.01,0.02,0.01,0.04,16.67
2023-10-01,becas-para-estudiar-en-australia.fyi,14,4,10,28.57,14,4,10,28.57,0,0,0,0,0,0,0,0
2023-10-01,becas-para-estudiar-en-china.xyz,29,8,21,27.59,21,8,13,38.1,0,0,0,0,0,0,0,0
2023-10-01,becas-para-estudiar-en-espana.xyz,599,582,17,97.16,588,576,12,97.96,278,220,23.51,0.04,0.08,0.04,0.11,36.73
2023-10-01,becas-para-estudiar-en-irlanda.xyz,20,3,17,15,14,2,12,14.29,2,1,0.03,0,0.02,0,0.03,5
2023-10-01,becas-para-estudiar-en-usa.fyi,8,0,8,0,8,0,8,0,0,0,0,0,0,0,0,0
2023-10-01,becas-para-estudiar-programacion.xyz,10,0,10,0,8,0,8,0,0,0,0,0,0,0,0,0
2023-10-01,becas-para-universidad-espana-latam.xyz,1190,1159,31,97.39,329,320,9,97.26,0,0,0,0,0,0,0,0
2023-10-01,becas-universitarias-en-linea-latam.xyz,550,515,35,93.64,448,417,31,93.08,796,418,86.26,0.16,0.11,0.19,0.21,76
2023-10-01,become-social-media-influencer.xyz,7,0,7,0,7,0,7,0,0,0,0,0,0,0,0,0
2023-10-01,bed-bugs-removal-intl.xyz,9,0,9,0,6,0,6,0,0,0,0,0,0,0,0,0
2023-10-01,best-credit-card-home.fyi,6,1,5,16.67,6,1,5,16.67,0,0,0,0,0,0,0,0
2023-10-01,bienes-raices-en-el-caribe-mexicano-intl.xyz,6,1,5,16.67,6,1,5,16.67,0,0,0,0,0,0,0,0
2023-10-01,bienes-raices-en-miami.fyi,23,5,18,21.74,14,5,9,35.71,0,0,0,0,0,0,0,0
2023-10-01,bienes-raices-en-republica-dominicana.xyz,17,0,17,0,12,0,12,0,0,0,0,0,0,0,0,0
2023-10-01,bienes-raices-intl.site,54,36,18,66.67,13,2,11,15.38,0,0,0,0,0,0,0,0
2023-10-01,bladder-cancer-1.xyz,11,1,10,9.09,11,1,10,9.09,0,0,0,0,0,0,0,0
2023-10-01,bo-autos-usados-de-usa-ace.fyi,23,5,18,21.74,13,4,9,30.77,0,0,0,0,0,0,0,0
2023-10-01,bo-trabajos-en-linea-ace.fyi,18,1,17,5.56,9,1,8,11.11,0,0,0,0,0,0,0,0
2023-10-01,bolsas-do-governo-intl.xyz,14,4,10,28.57,13,4,9,30.77,2,0,0.18,0.01,0.09,0.01,0,0
2023-10-01,bolsas-usa-br-pt-xyz.xyz,13,1,12,7.69,11,1,10,9.09,0,0,0,0,0,0,0,0
2023-10-01,bonos-del-gobierno.xyz,8,2,6,25,5,2,4,40,0,0,0,0,0,0,0,0
2023-10-01,boston-emlak-turkey.xyz,7,5,2,71.43,7,5,2,71.43,0,0,0,0,0,0,0,0
2023-10-01,boston-immobilien-deutschland.xyz,6,0,6,0,6,0,6,0,0,0,0,0,0,0,0,0
2023-10-01,br-cartao-de-credito-ace.fyi,29,7,22,24.14,19,7,12,36.84,0,0,0,0,0,0,0,0
2023-10-01,br-implantes-dentarios-guide.zone,10,1,9,10,9,1,8,11.11,0,0,0,0,0,0,0,0
2023-10-01,breast-cancer-treatments-intl.xyz,40,25,15,62.5,15,3,12,20,0,0,0,0,0,0,0,0
2023-10-01,breast-fillers-intl.xyz,8,3,5,37.5,8,3,5,37.5,0,0,0,0,0,0,0,0
2023-10-01,business-credit-card.fyi,7,0,7,0,6,0,6,0,0,0,0,0,0,0,0,0
2023-10-01,business-loans-1095500.info,21,1,20,4.76,20,1,19,5,0,0,0,0,0,0,0,0
2023-10-01,business-loans-intl.xyz,17,4,13,23.53,13,4,9,30.77,0,0,0,0,0,0,0,0
2023-10-01,buy-now-pay-later-cellphones-intl-xyz-efa.zone,16,2,14,12.5,11,2,9,18.18,0,0,0,0,0,0,0,0
2023-10-01,buy-properties-intl.xyz,12,1,11,8.33,9,1,8,11.11,0,0,0,0,0,0,0,0
2023-10-01,ca-grants-ace.fyi,16,5,11,31.25,7,5,2,71.43,0,0,0,0,0,0,0,0
2023-10-01,ca-jobs-ace.fyi,24,5,19,20.83,13,3,10,23.08,0,0,0,0,0,0,0,0
2023-10-01,ca-uni-ace.fyi,20,3,17,15,11,3,8,27.27,0,0,0,0,0,0,0,0
2023-10-01,ca-used-cars-aid.fyi,22,8,14,36.36,11,6,5,54.55,0,0,0,0,0,0,0,0
2023-10-01,camara-seguridad-latam-xyz.info,175,171,4,97.71,37,33,4,89.19,0,0,0,0,0,0,0,0
2023-10-01,canada-financial-advisors.xyz,10,1,9,10,10,1,9,10,0,0,0,0,0,0,0,0
2023-10-01,canada-unsold-laptops-advice.fyi,11,3,8,27.27,9,3,6,33.33,0,0,0,0,0,0,0,0
2023-10-01,cancer-treatments-1.xyz,6,0,6,0,6,0,6,0,0,0,0,0,0,0,0,0
2023-10-01,car-insurance-7484857.fyi,8,3,5,37.5,8,3,5,37.5,0,0,0,0,0,0,0,0
2023-10-01,carros-financiados-latam-es-xyz.fyi,14,0,14,0,9,0,9,0,0,0,0,0,0,0,0,0
2023-10-01,carros-financiados-latam-xyz-efa.zone,216,202,14,93.52,188,178,10,94.68,127,69,4.83,0.02,0.04,0.03,0.07,31.94
2023-10-01,cartao-credito-br-pt-xyz.com,10,4,6,40,7,4,4,57.14,0,0,0,0,0,0,0,0
2023-10-01,cartoes-de-credito-intl.xyz,33,26,7,78.79,26,19,7,73.08,27,16,1.47,0.04,0.05,0.06,0.09,48.48
2023-10-01,casas-embargadas-es-xyz.zone,14,0,14,0,8,0,8,0,0,0,0,0,0,0,0,0
2023-10-01,celulares-baratos.xyz,36,9,27,25,19,4,16,21.05,0,0,0,0,0,0,0,0
2023-10-01,cheap-cell-phones-intl.xyz,15,2,13,13.33,12,2,10,16.67,0,0,0,0,0,0,0,0
2023-10-01,cheap-flights-to-europe-intl.world,36,13,23,36.11,17,1,16,5.88,0,0,0,0,0,0,0,0
2023-10-01,chile-publicidad-digital-aid.fyi,17,1,16,5.88,8,1,7,12.5,0,0,0,0,0,0,0,0
2023-10-01,chile-televisores-ace.fyi,23,5,18,21.74,13,4,9,30.77,0,0,0,0,0,0,0,0
2023-10-01,chinese-medicine-ace.fyi,27,3,24,11.11,17,3,14,17.65,0,0,0,0,0,0,0,0
2023-10-01,citas-en-linea-ace.fyi,30,6,24,20,15,5,10,33.33,0,0,0,0,0,0,0,0
2023-10-01,citas-en-linea.xyz,9,0,9,0,8,0,8,0,0,0,0,0,0,0,0,0
2023-10-01,cl-camionetas-usadas-ace.fyi,33,1,32,3.03,18,1,17,5.56,0,0,0,0,0,0,0,0
2023-10-01,cl-crucero-ace.fyi,23,4,19,17.39,13,3,10,23.08,0,0,0,0,0,0,0,0
2023-10-01,cl-prestamos-benefit.fyi,20,2,18,10,9,2,7,22.22,0,0,0,0,0,0,0,0
2023-10-01,cl-prestamos-personales-aid.fyi,25,2,23,8,15,2,13,13.33,0,0,0,0,0,0,0,0
2023-10-01,cl-uni-en-linea-aid.fyi,24,3,21,12.5,14,3,11,21.43,0,0,0,0,0,0,0,0
2023-10-01,cl-universidad-ace.zone,217,203,14,93.55,153,141,12,92.16,220,168,31.02,0.14,0.14,0.2,0.18,77.42
2023-10-01,clearance-jewelry.xyz,7,2,5,28.57,7,2,5,28.57,0,0,0,0,0,0,0,0
2023-10-01,co-aprende-ingles-ace.fyi,23,2,21,8.7,14,2,12,14.29,0,0,0,0,0,0,0,0
2023-10-01,co-coches-usados-ace.fyi,25,4,21,16,14,4,10,28.57,0,0,0,0,0,0,0,0
2023-10-01,co-mattress-ace.fyi,22,3,19,13.64,13,3,10,23.08,0,0,0,0,0,0,0,0
2023-10-01,co-online-university-ace.fyi,319,290,29,90.91,243,228,15,93.83,369,208,24.28,0.08,0.07,0.1,0.12,65.2
2023-10-01,co-universidades-en-linea-ace.fyi,32,6,26,18.75,20,4,16,20,0,0,0,0,0,0,0,0
2023-10-01,coche-usado-gt-aid.fyi,16,1,15,6.25,7,1,6,14.29,0,0,0,0,0,0,0,0
2023-10-01,coche-usado-hn-aid.fyi,27,6,21,22.22,14,3,11,21.43,0,0,0,0,0,0,0,0
2023-10-01,coche-usado-mx-aid.fyi,337,309,28,91.69,261,244,17,93.49,324,213,7.08,0.02,0.02,0.03,0.03,63.2
2023-10-01,coches-usados-intl.site,6,0,6,0,6,0,6,0,0,0,0,0,0,0,0,0
2023-10-01,coches-usados-intl.xyz,9,1,8,11.11,9,1,8,11.11,0,0,0,0,0,0,0,0
2023-10-01,columbia-cursos-de-marketing-ace.fyi,19,1,18,5.26,10,1,9,10,0,0,0,0,0,0,0,0
2023-10-01,compare-cursos-de-marketing-digital-chile.fyi,21,7,14,33.33,8,3,5,37.5,0,0,0,0,0,0,0,0
2023-10-01,compare-cursos-online-pe.fyi,447,436,11,97.54,357,347,10,97.2,440,333,44.85,0.1,0.1,0.13,0.13,74.5
2023-10-01,compare-de-cruises.fyi,23,7,16,30.43,14,7,7,50,0,0,0,0,0,0,0,0
2023-10-01,compare-ec-coches-usados.fyi,25,5,20,20,15,4,11,26.67,0,0,0,0,0,0,0,0
2023-10-01,compare-ec-uni-en-linea.fyi,227,209,18,92.07,199,190,9,95.48,147,87,12.22,0.05,0.08,0.06,0.14,38.33
2023-10-01,compare-ecuador-cursos-de-marketing.fyi,19,3,16,15.79,8,1,7,12.5,0,0,0,0,0,0,0,0
2023-10-01,compare-in-citizen.fyi,23,0,23,0,14,0,14,0,0,0,0,0,0,0,0,0
2023-10-01,compare-in-used-cars.fyi,1547,1531,16,98.97,1454,1448,6,99.59,1447,804,18.22,0.01,0.01,0.01,0.02,51.97
2023-10-01,compare-india-dog-food.fyi,14,7,7,50,13,6,7,46.15,0,0,0,0,0,0,0,0
2023-10-01,compare-mx-carros-usados.zone,14,1,13,7.14,13,1,12,7.69,0,0,0,0,0,0,0,0
2023-10-01,compare-mx-codificacion.fyi,28,5,23,17.86,16,3,13,18.75,0,0,0,0,0,0,0,0
2023-10-01,compare-mx-tarjeta-de-credito.fyi,19,2,17,10.53,9,2,7,22.22,0,0,0,0,0,0,0,0
2023-10-01,compare-pr-hipoteca.fyi,13,1,12,7.69,4,1,3,25,0,0,0,0,0,0,0,0
2023-10-01,compare-pr-trabajos-en-linea.fyi,29,11,18,37.93,20,11,9,55,13,7,0.87,0.03,0.07,0.04,0.12,24.14
2023-10-01,compare-pt-empregos.zone,19,2,17,10.53,18,2,16,11.11,0,0,0,0,0,0,0,0
2023-10-01,compare-republica-dominicana-cursos-de-marketing-digital.fyi,17,7,10,41.18,4,3,1,75,0,0,0,0,0,0,0,0
2023-10-01,compare-south-africa-eczema-treatment.fyi,25,1,24,4,15,1,14,6.67,0,0,0,0,0,0,0,0
2023-10-01,compare-south-africa-stock-trading-for-beginners.fyi,15,1,14,6.67,6,1,5,16.67,0,0,0,0,0,0,0,0
2023-10-01,compare-south-africa-unsold-laptops.fyi,21,0,21,0,12,0,12,0,0,0,0,0,0,0,0,0
2023-10-01,compare-sv-universidad.zone,112,103,9,91.96,94,86,9,91.49,157,89,9.9,0.09,0.06,0.11,0.11,79.46
2023-10-01,compare-united-kingdom-it-jobs-in-the-us-no-degree.fyi,16,1,15,6.25,7,1,6,14.29,0,0,0,0,0,0,0,0
2023-10-01,compare-united-kingdom-social-media.zone,10,4,6,40,8,2,6,25,0,0,0,0,0,0,0,0
2023-10-01,compare-usa-bank-account.fyi,20,4,16,20,8,3,6,37.5,0,0,0,0,0,0,0,0
2023-10-01,compare-usa-televisions.fyi,21,1,20,4.76,12,1,11,8.33,0,0,0,0,0,0,0,0
2023-10-01,comprar-autos-latam-xyz.world,25,5,20,20,7,1,7,14.29,0,0,0,0,0,0,0,0
2023-10-01,comprar-ropa-latinos-xyz.fyi,69,66,3,95.65,61,58,3,95.08,64,37,1.34,0.02,0.02,0.02,0.04,53.62
2023-10-01,comprar-una-motocicleta-intl.xyz,144,129,15,89.58,127,113,14,88.98,183,105,7.3,0.05,0.04,0.06,0.07,72.92
2023-10-01,concert-tickets-intl.xyz,10,0,10,0,9,0,9,0,0,0,0,0,0,0,0,0
2023-10-01,consolidation-loan-intl.xyz,20,11,9,55,19,10,9,52.63,9,6,5.92,0.3,0.66,0.31,0.99,30
2023-10-01,costa-rica-cursos-de-marketing-digital-ace.fyi,18,0,18,0,9,0,9,0,0,0,0,0,0,0,0,0
2023-10-01,crear-imagenes-con-ai-intl.xyz,34,24,10,70.59,12,2,10,16.67,0,0,0,0,0,0,0,0
2023-10-01,create-images-with-ai-intl.xyz,36,29,7,80.56,14,7,7,50,0,0,0,0,0,0,0,0
2023-10-01,credit-card-home.fyi,1,1,0,100,1,1,0,100,0,0,0,0,0,0,0,0
2023-10-01,credit-card-in-united-kingdom.xyz,12,3,9,25,12,3,9,25,0,0,0,0,0,0,0,0
2023-10-01,credit-card-instant-approval-australia.xyz,16,3,13,18.75,14,3,11,21.43,0,0,0,0,0,0,0,0
2023-10-01,credit-card-instant-approval-canada.xyz,11,2,9,18.18,11,2,9,18.18,0,0,0,0,0,0,0,0
2023-10-01,credit-card-instant-approval-ethiopia.xyz,10,0,10,0,9,0,9,0,0,0,0,0,0,0,0,0
2023-10-01,credit-card-instant-approval-ghana.xyz,9,0,9,0,9,0,9,0,0,0,0,0,0,0,0,0
2023-10-01,credit-card-instant-approval-kenya.xyz,9,2,7,22.22,9,2,7,22.22,0,0,0,0,0,0,0,0
2023-10-01,credit-card-instant-approval-nigeria.xyz,9,2,7,22.22,9,2,7,22.22,0,0,0,0,0,0,0,0
2023-10-01,credit-card-instant-approval-south-africa.xyz,11,2,9,18.18,9,2,7,22.22,0,0,0,0,0,0,0,0
2023-10-01,credit-card-instant-approval-trinidad-and-tobago.xyz,10,2,8,20,9,2,7,22.22,0,0,0,0,0,0,0,0
2023-10-01,credit-card-instant-approval-uganda.xyz,12,2,10,16.67,11,2,9,18.18,0,0,0,0,0,0,0,0
2023-10-01,credit-card-instant-approval-united-states.xyz,12,0,12,0,12,0,12,0,0,0,0,0,0,0,0,0
2023-10-01,credit-cards-8322174.info,7,1,6,14.29,7,1,6,14.29,0,0,0,0,0,0,0,0
2023-10-01,credit-cards-canada.site,7,0,7,0,7,0,7,0,0,0,0,0,0,0,0,0
2023-10-01,credit-cards-for-young-people.xyz,11,0,11,0,8,0,8,0,0,0,0,0,0,0,0,0
2023-10-01,credit-cards-usa.site,260,231,29,88.85,202,181,21,89.6,372,206,72.67,0.28,0.2,0.36,0.35,79.23
2023-10-01,credit-us-ace.fyi,25,2,23,8,14,2,12,14.29,0,0,0,0,0,0,0,0
2023-10-01,creditos-emprendedores-latam-es-xyz.com,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
2023-10-01,creditos-vivienda-es-xyz.live,6,1,5,16.67,6,1,5,16.67,0,0,0,0,0,0,0,0
2023-10-01,curso-de-enfermagem.xyz,15,0,15,0,10,0,10,0,0,0,0,0,0,0,0,0
2023-10-01,curso-de-enfermeria.xyz,2391,2366,25,98.95,2189,2164,25,98.86,2098,1059,122.18,0.05,0.06,0.06,0.12,44.29
2023-10-01,curso-marketing-digital-site.zone,7,1,6,14.29,7,1,6,14.29,0,0,0,0,0,0,0,0
2023-10-01,cursomarketing-mx-ace.fyi,25,4,21,16,14,3,11,21.43,0,0,0,0,0,0,0,0
2023-10-01,cursos-de-ciberseguridad-colombia-ace.fyi,24,1,23,4.17,14,1,13,7.14,0,0,0,0,0,0,0,0
2023-10-01,cursos-de-ciberseguridad-mexico-help.fyi,29,3,26,10.34,19,3,16,15.79,0,0,0,0,0,0,0,0
2023-10-01,cursos-de-ciencia-de-datos-site.fyi,20,2,18,10,11,2,9,18.18,0,0,0,0,0,0,0,0
2023-10-01,cursos-de-ia-gratis.xyz,605,489,116,80.83,481,449,32,93.35,408,214,9.72,0.02,0.02,0.02,0.05,35.37
2023-10-01,cursos-de-marketing-digital-1.xyz,31,23,8,74.19,9,1,8,11.11,0,0,0,0,0,0,0,0
2023-10-01,cursos-de-marketing-digital-intl.xyz,471,453,18,96.18,469,454,15,96.8,167,124,11.82,0.03,0.07,0.03,0.1,26.33
2023-10-01,cursos-de-marketing-digital.fyi,10,4,6,40,10,4,6,40,0,0,0,0,0,0,0,0
2023-10-01,cursos-de-marketing-digital.xyz,32,25,7,78.13,10,3,7,30,0,0,0,0,0,0,0,0
2023-10-01,cursos-de-programacion-bo.xyz,151,123,28,81.46,137,115,22,83.94,84,52,3.52,0.02,0.04,0.03,0.07,34.44
2023-10-01,cursos-de-programacion-co.xyz,119,90,29,75.63,100,78,23,78,64,29,2.81,0.02,0.04,0.03,0.1,24.37
2023-10-01,cursos-de-programacion-cr.xyz,108,76,32,70.37,87,65,28,74.71,44,26,4.05,0.04,0.09,0.05,0.16,24.07
2023-10-01,cursos-de-programacion-intl.xyz,3766,3564,202,94.64,3464,3292,177,95.03,2813,1576,145.23,0.04,0.05,0.04,0.09,41.85
